latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,geometry
28.60647,7.51213,304.12,0.38,0.36,2025-01-18,113,N,VIIRS,n,2.0NRT,274.63,0.96,N,POINT (7.51213 28.60647)
28.6198,7.70797,329.17,0.38,0.36,2025-01-18,113,N,VIIRS,n,2.0NRT,275.73,1.74,N,POINT (7.70797 28.6198)
28.63611,7.53786,299.02,0.38,0.36,2025-01-18,113,N,VIIRS,n,2.0NRT,273.57,0.84,N,POINT (7.53786 28.63611)
28.63777,7.61487,338.39,0.38,0.36,2025-01-18,113,N,VIIRS,n,2.0NRT,276.08,7.14,N,POINT (7.61487 28.63777)
28.65052,7.68599,299.42,0.38,0.36,2025-01-18,113,N,VIIRS,n,2.0NRT,274.53,0.54,N,POINT (7.68599 28.65052)
28.68259,7.19549,298.19,0.39,0.36,2025-01-18,113,N,VIIRS,n,2.0NRT,269.96,0.37,N,POINT (7.19549 28.68259)
28.68526,7.19563,326.18,0.39,0.36,2025-01-18,113,N,VIIRS,n,2.0NRT,274.97,1.32,N,POINT (7.19563 28.68526)
32.00569,20.13192,299.96,0.39,0.59,2025-01-18,113,N,VIIRS,n,2.0NRT,284.48,0.9,N,POINT (20.13192 32.00569)
32.0061,20.13416,295.7,0.39,0.59,2025-01-18,113,N,VIIRS,n,2.0NRT,284.22,0.81,N,POINT (20.13416 32.0061)
32.32381,15.2218,302.53,0.41,0.45,2025-01-18,113,N,VIIRS,n,2.0NRT,281.53,0.55,N,POINT (15.2218 32.32381)
32.62384,14.33221,317.93,0.55,0.42,2025-01-18,113,N,VIIRS,n,2.0NRT,284.97,2.2,N,POINT (14.33221 32.62384)
32.77514,13.09646,298.18,0.48,0.4,2025-01-18,113,N,VIIRS,n,2.0NRT,278.15,0.97,N,POINT (13.09646 32.77514)
32.78716,12.67369,306.55,0.46,0.39,2025-01-18,113,N,VIIRS,n,2.0NRT,279.43,0.98,N,POINT (12.67369 32.78716)
32.78971,12.69986,299.0,0.46,0.39,2025-01-18,113,N,VIIRS,n,2.0NRT,280.24,1.45,N,POINT (12.69986 32.78971)
32.82042,12.97344,309.12,0.47,0.4,2025-01-18,113,N,VIIRS,n,2.0NRT,279.53,1.28,N,POINT (12.97344 32.82042)
32.85503,12.23238,295.95,0.44,0.38,2025-01-18,113,N,VIIRS,n,2.0NRT,278.97,0.66,N,POINT (12.23238 32.85503)
33.85909,12.0576,329.52,0.43,0.38,2025-01-18,113,N,VIIRS,n,2.0NRT,289.3,2.98,N,POINT (12.0576 33.85909)
33.85968,12.05985,328.52,0.43,0.38,2025-01-18,113,N,VIIRS,n,2.0NRT,290.89,3.15,N,POINT (12.05985 33.85968)
33.87408,9.99163,296.36,0.39,0.36,2025-01-18,113,N,VIIRS,n,2.0NRT,279.55,0.65,N,POINT (9.99163 33.87408)
33.89052,12.60496,314.71,0.44,0.39,2025-01-18,113,N,VIIRS,n,2.0NRT,288.62,1.79,N,POINT (12.60496 33.89052)
33.89402,12.60589,323.54,0.44,0.39,2025-01-18,113,N,VIIRS,n,2.0NRT,290.7,1.96,N,POINT (12.60589 33.89402)
34.98179,5.71797,295.64,0.47,0.39,2025-01-18,113,N,VIIRS,n,2.0NRT,277.3,0.72,N,POINT (5.71797 34.98179)
12.00801,14.36262,302.2,0.45,0.63,2025-01-18,115,N,VIIRS,n,2.0NRT,286.8,0.75,N,POINT (14.36262 12.00801)
12.03851,14.36032,299.65,0.45,0.63,2025-01-18,115,N,VIIRS,n,2.0NRT,287.65,0.55,N,POINT (14.36032 12.03851)
12.40776,12.69973,330.04,0.34,0.56,2025-01-18,115,N,VIIRS,n,2.0NRT,290.1,1.96,N,POINT (12.69973 12.40776)
12.40837,12.69657,326.8,0.34,0.56,2025-01-18,115,N,VIIRS,n,2.0NRT,288.3,1.96,N,POINT (12.69657 12.40837)
12.41292,12.70076,318.41,0.34,0.56,2025-01-18,115,N,VIIRS,n,2.0NRT,288.2,1.36,N,POINT (12.70076 12.41292)
12.41353,12.69761,319.6,0.34,0.56,2025-01-18,115,N,VIIRS,n,2.0NRT,288.89,1.36,N,POINT (12.69761 12.41353)
12.43809,12.70913,322.06,0.34,0.56,2025-01-18,115,N,VIIRS,n,2.0NRT,288.72,1.75,N,POINT (12.70913 12.43809)
12.44112,12.69336,301.41,0.34,0.56,2025-01-18,115,N,VIIRS,n,2.0NRT,287.65,0.64,N,POINT (12.69336 12.44112)
12.46146,13.06522,300.22,0.36,0.58,2025-01-18,115,N,VIIRS,n,2.0NRT,288.09,0.98,N,POINT (13.06522 12.46146)
12.46211,13.06188,315.17,0.36,0.58,2025-01-18,115,N,VIIRS,n,2.0NRT,289.26,1.04,N,POINT (13.06188 12.46211)
12.46739,13.06295,301.46,0.36,0.58,2025-01-18,115,N,VIIRS,n,2.0NRT,288.92,1.04,N,POINT (13.06295 12.46739)
13.43871,6.41885,303.39,0.43,0.38,2025-01-18,115,N,VIIRS,n,2.0NRT,290.36,0.92,N,POINT (6.41885 13.43871)
13.44218,6.41946,310.62,0.43,0.38,2025-01-18,115,N,VIIRS,n,2.0NRT,290.5,1.52,N,POINT (6.41946 13.44218)
13.53289,5.5531,315.67,0.4,0.37,2025-01-18,115,N,VIIRS,n,2.0NRT,290.28,1.27,N,POINT (5.5531 13.53289)
15.43768,2.57596,300.68,0.41,0.37,2025-01-18,115,N,VIIRS,n,2.0NRT,282.49,0.71,N,POINT (2.57596 15.43768)
15.69738,13.3294,295.38,0.33,0.55,2025-01-18,115,N,VIIRS,n,2.0NRT,279.77,0.2,N,POINT (13.3294 15.69738)
16.55907,4.84779,299.53,0.38,0.36,2025-01-18,115,N,VIIRS,n,2.0NRT,281.77,0.61,N,POINT (4.84779 16.55907)
16.56238,4.84835,301.18,0.38,0.36,2025-01-18,115,N,VIIRS,n,2.0NRT,282.37,0.61,N,POINT (4.84835 16.56238)
16.56513,4.8525,310.16,0.38,0.36,2025-01-18,115,N,VIIRS,n,2.0NRT,286.24,0.71,N,POINT (4.8525 16.56513)
16.56674,4.86383,304.01,0.38,0.36,2025-01-18,115,N,VIIRS,n,2.0NRT,285.92,1.38,N,POINT (4.86383 16.56674)
16.56787,4.85665,298.77,0.38,0.36,2025-01-18,115,N,VIIRS,n,2.0NRT,285.92,0.71,N,POINT (4.85665 16.56787)
16.56844,4.85306,306.46,0.38,0.36,2025-01-18,115,N,VIIRS,n,2.0NRT,286.07,0.71,N,POINT (4.85306 16.56844)
16.57062,4.8608,299.01,0.38,0.36,2025-01-18,115,N,VIIRS,n,2.0NRT,285.72,0.56,N,POINT (4.8608 16.57062)
16.57118,4.85721,297.58,0.38,0.36,2025-01-18,115,N,VIIRS,n,2.0NRT,285.96,0.62,N,POINT (4.85721 16.57118)
5.52783,15.37854,296.14,0.68,0.74,2025-01-18,117,N,VIIRS,n,2.0NRT,278.59,1.04,N,POINT (15.37854 5.52783)
5.63436,15.41648,296.68,0.68,0.74,2025-01-18,117,N,VIIRS,n,2.0NRT,279.14,1.57,N,POINT (15.41648 5.63436)
6.36892,11.46031,298.56,0.36,0.57,2025-01-18,117,N,VIIRS,n,2.0NRT,283.86,0.97,N,POINT (11.46031 6.36892)
6.62121,9.68083,306.35,0.54,0.51,2025-01-18,117,N,VIIRS,n,2.0NRT,288.32,1.8,N,POINT (9.68083 6.62121)
6.94964,10.24409,327.75,0.58,0.52,2025-01-18,117,N,VIIRS,n,2.0NRT,286.31,5.33,N,POINT (10.24409 6.94964)
7.0317,7.6878,299.92,0.4,0.44,2025-01-18,117,N,VIIRS,n,2.0NRT,285.88,0.45,N,POINT (7.6878 7.0317)
7.07679,9.43274,300.2,0.51,0.49,2025-01-18,117,N,VIIRS,n,2.0NRT,286.76,0.58,N,POINT (9.43274 7.07679)
7.13214,14.64972,296.64,0.57,0.69,2025-01-18,117,N,VIIRS,n,2.0NRT,283.74,0.58,N,POINT (14.64972 7.13214)
7.24273,14.98335,298.34,0.6,0.71,2025-01-18,117,N,VIIRS,n,2.0NRT,286.45,1.69,N,POINT (14.98335 7.24273)
7.24336,14.98895,302.96,0.6,0.71,2025-01-18,117,N,VIIRS,n,2.0NRT,286.48,1.06,N,POINT (14.98895 7.24336)
7.2444,14.98323,297.85,0.6,0.71,2025-01-18,117,N,VIIRS,n,2.0NRT,286.47,1.06,N,POINT (14.98323 7.2444)
7.24811,14.99055,298.51,0.6,0.71,2025-01-18,117,N,VIIRS,n,2.0NRT,286.1,1.76,N,POINT (14.99055 7.24811)
7.27998,15.29261,300.31,0.63,0.72,2025-01-18,117,N,VIIRS,n,2.0NRT,286.36,1.89,N,POINT (15.29261 7.27998)
7.28075,15.28845,302.34,0.63,0.72,2025-01-18,117,N,VIIRS,n,2.0NRT,285.58,1.51,N,POINT (15.28845 7.28075)
7.28319,6.5263,302.72,0.5,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,285.78,0.95,N,POINT (6.5263 7.28319)
7.28463,15.28978,301.69,0.63,0.72,2025-01-18,117,N,VIIRS,n,2.0NRT,286.05,2.11,N,POINT (15.28978 7.28463)
7.41974,7.78161,305.18,0.4,0.44,2025-01-18,117,N,VIIRS,n,2.0NRT,289.01,0.61,N,POINT (7.78161 7.41974)
7.50468,15.88008,312.08,0.68,0.74,2025-01-18,117,N,VIIRS,n,2.0NRT,278.6,1.71,N,POINT (15.88008 7.50468)
7.5047,15.87897,311.69,0.68,0.74,2025-01-18,117,N,VIIRS,n,2.0NRT,278.51,2.94,N,POINT (15.87897 7.5047)
7.5112,15.88308,302.12,0.68,0.74,2025-01-18,117,N,VIIRS,n,2.0NRT,279.49,1.71,N,POINT (15.88308 7.5112)
7.51121,15.88197,308.56,0.68,0.74,2025-01-18,117,N,VIIRS,n,2.0NRT,279.82,2.94,N,POINT (15.88197 7.51121)
7.52807,15.94193,303.77,0.69,0.74,2025-01-18,117,N,VIIRS,n,2.0NRT,280.1,1.39,N,POINT (15.94193 7.52807)
7.53922,15.18197,307.8,0.61,0.71,2025-01-18,117,N,VIIRS,n,2.0NRT,289.35,1.44,N,POINT (15.18197 7.53922)
7.68622,16.00656,318.66,0.69,0.74,2025-01-18,117,N,VIIRS,n,2.0NRT,281.76,4.0,N,POINT (16.00656 7.68622)
7.68655,16.00803,320.34,0.69,0.74,2025-01-18,117,N,VIIRS,n,2.0NRT,282.27,3.52,N,POINT (16.00803 7.68655)
7.71184,10.42677,299.39,0.58,0.52,2025-01-18,117,N,VIIRS,n,2.0NRT,285.01,0.88,N,POINT (10.42677 7.71184)
7.71665,10.4277,301.33,0.58,0.52,2025-01-18,117,N,VIIRS,n,2.0NRT,285.61,0.88,N,POINT (10.4277 7.71665)
7.72287,14.11329,300.09,0.52,0.67,2025-01-18,117,N,VIIRS,n,2.0NRT,288.06,1.6,N,POINT (14.11329 7.72287)
7.72753,5.44542,302.53,0.44,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,288.41,1.12,N,POINT (5.44542 7.72753)
7.73887,13.52011,299.1,0.47,0.64,2025-01-18,117,N,VIIRS,n,2.0NRT,283.43,0.43,N,POINT (13.52011 7.73887)
7.76114,10.00327,309.2,0.54,0.51,2025-01-18,117,N,VIIRS,n,2.0NRT,284.55,2.14,N,POINT (10.00327 7.76114)
7.79889,14.34102,316.08,0.53,0.67,2025-01-18,117,N,VIIRS,n,2.0NRT,291.56,3.54,N,POINT (14.34102 7.79889)
7.80257,14.0577,302.71,0.51,0.66,2025-01-18,117,N,VIIRS,n,2.0NRT,289.83,1.19,N,POINT (14.0577 7.80257)
7.80889,14.05768,300.0,0.51,0.66,2025-01-18,117,N,VIIRS,n,2.0NRT,289.06,1.19,N,POINT (14.05768 7.80889)
7.81629,7.08295,305.72,0.53,0.42,2025-01-18,117,N,VIIRS,n,2.0NRT,289.76,1.65,N,POINT (7.08295 7.81629)
7.81843,7.73652,313.64,0.39,0.44,2025-01-18,117,N,VIIRS,n,2.0NRT,287.61,1.32,N,POINT (7.73652 7.81843)
7.81903,7.73299,306.38,0.39,0.44,2025-01-18,117,N,VIIRS,n,2.0NRT,287.5,1.32,N,POINT (7.73299 7.81903)
7.81963,7.72946,309.1,0.39,0.44,2025-01-18,117,N,VIIRS,n,2.0NRT,287.66,1.07,N,POINT (7.72946 7.81963)
7.82023,7.72595,302.83,0.39,0.44,2025-01-18,117,N,VIIRS,n,2.0NRT,286.66,1.07,N,POINT (7.72595 7.82023)
7.82186,7.74071,322.16,0.39,0.44,2025-01-18,117,N,VIIRS,n,2.0NRT,288.16,2.22,N,POINT (7.74071 7.82186)
7.82245,7.73718,343.65,0.39,0.44,2025-01-18,117,N,VIIRS,n,2.0NRT,288.82,3.33,N,POINT (7.73718 7.82245)
7.82305,7.73367,307.85,0.39,0.44,2025-01-18,117,N,VIIRS,n,2.0NRT,287.45,3.33,N,POINT (7.73367 7.82305)
7.83091,7.09043,313.55,0.53,0.42,2025-01-18,117,N,VIIRS,n,2.0NRT,290.07,2.52,N,POINT (7.09043 7.83091)
7.83694,10.47219,300.19,0.58,0.52,2025-01-18,117,N,VIIRS,n,2.0NRT,288.54,0.89,N,POINT (10.47219 7.83694)
7.84215,10.37705,306.91,0.57,0.52,2025-01-18,117,N,VIIRS,n,2.0NRT,285.7,1.03,N,POINT (10.37705 7.84215)
7.84269,10.38139,299.69,0.58,0.52,2025-01-18,117,N,VIIRS,n,2.0NRT,285.0,0.44,N,POINT (10.38139 7.84269)
7.84361,10.37606,301.69,0.58,0.52,2025-01-18,117,N,VIIRS,n,2.0NRT,286.46,1.61,N,POINT (10.37606 7.84361)
7.84657,10.38753,298.28,0.58,0.52,2025-01-18,117,N,VIIRS,n,2.0NRT,285.8,1.16,N,POINT (10.38753 7.84657)
7.85021,10.36642,299.51,0.57,0.52,2025-01-18,117,N,VIIRS,n,2.0NRT,286.0,0.53,N,POINT (10.36642 7.85021)
7.8642,6.75128,308.14,0.51,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,291.89,1.44,N,POINT (6.75128 7.8642)
7.86928,13.39884,304.25,0.46,0.63,2025-01-18,117,N,VIIRS,n,2.0NRT,288.44,1.61,N,POINT (13.39884 7.86928)
7.87874,13.98488,314.77,0.5,0.66,2025-01-18,117,N,VIIRS,n,2.0NRT,288.27,2.05,N,POINT (13.98488 7.87874)
7.88711,8.40038,301.51,0.43,0.46,2025-01-18,117,N,VIIRS,n,2.0NRT,289.0,0.49,N,POINT (8.40038 7.88711)
7.911,10.63593,306.1,0.6,0.53,2025-01-18,117,N,VIIRS,n,2.0NRT,288.66,2.42,N,POINT (10.63593 7.911)
7.91394,10.63354,305.12,0.6,0.53,2025-01-18,117,N,VIIRS,n,2.0NRT,289.63,1.45,N,POINT (10.63354 7.91394)
7.92053,1.29716,303.03,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,284.41,0.55,N,POINT (1.29716 7.92053)
7.92115,0.83768,303.22,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,291.31,0.58,N,POINT (0.83768 7.92115)
7.92851,6.71455,327.93,0.51,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,291.78,2.84,N,POINT (6.71455 7.92851)
7.9293,6.7097,305.97,0.51,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,290.04,2.84,N,POINT (6.7097 7.9293)
7.93278,6.71268,314.31,0.51,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,291.1,1.53,N,POINT (6.71268 7.93278)
7.93307,6.71033,310.41,0.51,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,290.71,1.92,N,POINT (6.71033 7.93307)
7.94682,9.3208,303.02,0.49,0.48,2025-01-18,117,N,VIIRS,n,2.0NRT,287.97,1.15,N,POINT (9.3208 7.94682)
7.94856,6.0235,299.99,0.47,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,287.96,0.43,N,POINT (6.0235 7.94856)
7.9549,15.24354,310.7,0.61,0.71,2025-01-18,117,N,VIIRS,n,2.0NRT,284.63,1.65,N,POINT (15.24354 7.9549)
7.9593,10.32815,303.86,0.57,0.52,2025-01-18,117,N,VIIRS,n,2.0NRT,289.49,1.49,N,POINT (10.32815 7.9593)
7.96122,0.42463,310.67,0.43,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,292.08,0.8,N,POINT (0.42463 7.96122)
7.97492,6.90155,306.81,0.52,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,291.05,1.78,N,POINT (6.90155 7.97492)
7.97551,5.54247,297.64,0.44,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,285.47,0.74,N,POINT (5.54247 7.97551)
7.97628,6.01348,303.31,0.47,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,284.81,0.49,N,POINT (6.01348 7.97628)
7.98183,13.63075,299.97,0.47,0.64,2025-01-18,117,N,VIIRS,n,2.0NRT,287.8,1.57,N,POINT (13.63075 7.98183)
7.98765,13.6324,300.05,0.47,0.64,2025-01-18,117,N,VIIRS,n,2.0NRT,287.35,1.11,N,POINT (13.6324 7.98765)
8.02718,6.90739,306.5,0.52,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,291.0,1.31,N,POINT (6.90739 8.02718)
8.03775,7.12456,318.75,0.53,0.42,2025-01-18,117,N,VIIRS,n,2.0NRT,288.4,2.75,N,POINT (7.12456 8.03775)
8.0416,7.12525,334.51,0.53,0.42,2025-01-18,117,N,VIIRS,n,2.0NRT,290.83,5.31,N,POINT (7.12525 8.0416)
8.04185,6.61488,307.08,0.5,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,290.01,1.41,N,POINT (6.61488 8.04185)
8.05381,0.81564,306.11,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,291.99,1.1,N,POINT (0.81564 8.05381)
8.05725,0.81618,305.45,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,290.44,1.35,N,POINT (0.81618 8.05725)
8.06089,6.86988,314.71,0.51,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,291.18,2.25,N,POINT (6.86988 8.06089)
8.07788,5.59955,298.69,0.44,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,286.12,0.51,N,POINT (5.59955 8.07788)
8.09134,13.42443,298.14,0.46,0.63,2025-01-18,117,N,VIIRS,n,2.0NRT,285.67,0.54,N,POINT (13.42443 8.09134)
8.10339,6.30992,304.36,0.48,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,289.86,0.78,N,POINT (6.30992 8.10339)
8.11175,9.36107,300.23,0.49,0.48,2025-01-18,117,N,VIIRS,n,2.0NRT,286.24,0.73,N,POINT (9.36107 8.11175)
8.11301,6.32038,303.7,0.48,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,290.08,0.87,N,POINT (6.32038 8.11301)
8.11475,6.32336,305.95,0.48,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,290.71,2.03,N,POINT (6.32336 8.11475)
8.1155,6.31894,303.96,0.48,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,290.36,1.23,N,POINT (6.31894 8.1155)
8.11664,6.32131,305.39,0.48,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,290.74,0.87,N,POINT (6.32131 8.11664)
8.12014,9.02455,315.83,0.46,0.47,2025-01-18,117,N,VIIRS,n,2.0NRT,286.17,1.93,N,POINT (9.02455 8.12014)
8.12052,6.46937,307.96,0.49,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,290.46,1.3,N,POINT (6.46937 8.12052)
8.12423,6.46997,312.84,0.49,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,290.36,1.3,N,POINT (6.46997 8.12423)
8.12492,0.20131,302.81,0.44,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,287.29,0.56,N,POINT (0.20131 8.12492)
8.12495,6.33012,331.64,0.48,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,293.94,6.21,N,POINT (6.33012 8.12495)
8.12569,6.32575,311.37,0.48,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,289.58,6.21,N,POINT (6.32575 8.12569)
8.12761,5.27367,306.74,0.43,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,290.73,1.29,N,POINT (5.27367 8.12761)
8.13244,0.89242,308.95,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,291.14,2.13,N,POINT (0.89242 8.13244)
8.13592,-0.69496,303.33,0.48,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,287.4,0.52,N,POINT (-0.69496 8.13592)
8.13603,6.51351,303.62,0.49,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,288.33,0.6,N,POINT (6.51351 8.13603)
8.13905,6.44965,305.0,0.49,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,290.86,1.45,N,POINT (6.44965 8.13905)
8.14482,6.36964,310.34,0.48,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,289.28,2.4,N,POINT (6.36964 8.14482)
8.14951,13.68559,303.23,0.47,0.64,2025-01-18,117,N,VIIRS,n,2.0NRT,283.13,1.03,N,POINT (13.68559 8.14951)
8.16171,15.54536,296.4,0.63,0.72,2025-01-18,117,N,VIIRS,n,2.0NRT,284.52,0.69,N,POINT (15.54536 8.16171)
8.16284,15.53964,295.27,0.63,0.72,2025-01-18,117,N,VIIRS,n,2.0NRT,283.73,0.69,N,POINT (15.53964 8.16284)
8.17058,0.61643,301.02,0.42,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,282.07,0.4,N,POINT (0.61643 8.17058)
8.17115,0.61266,305.98,0.42,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,288.77,1.64,N,POINT (0.61266 8.17115)
8.18855,5.43251,305.4,0.44,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,286.64,0.62,N,POINT (5.43251 8.18855)
8.1892,5.42858,296.94,0.44,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,285.85,0.62,N,POINT (5.42858 8.1892)
8.18943,6.49054,302.49,0.49,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,288.79,0.62,N,POINT (6.49054 8.18943)
8.19331,6.89049,307.68,0.51,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,291.03,1.29,N,POINT (6.89049 8.19331)
8.19488,9.21665,300.31,0.47,0.48,2025-01-18,117,N,VIIRS,n,2.0NRT,284.77,0.81,N,POINT (9.21665 8.19488)
8.20375,0.49043,305.17,0.43,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,279.34,0.43,N,POINT (0.49043 8.20375)
8.20647,15.18757,301.4,0.6,0.7,2025-01-18,117,N,VIIRS,n,2.0NRT,287.61,0.97,N,POINT (15.18757 8.20647)
8.20757,-1.20274,314.5,0.51,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,288.65,1.47,N,POINT (-1.20274 8.20757)
8.20905,-1.20449,311.75,0.51,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,288.14,1.6,N,POINT (-1.20449 8.20905)
8.21294,15.18887,300.19,0.6,0.7,2025-01-18,117,N,VIIRS,n,2.0NRT,288.25,0.97,N,POINT (15.18887 8.21294)
8.21399,15.18339,299.87,0.6,0.7,2025-01-18,117,N,VIIRS,n,2.0NRT,287.66,1.7,N,POINT (15.18339 8.21399)
8.2169,-0.7431,309.18,0.48,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,287.86,1.55,N,POINT (-0.7431 8.2169)
8.21802,5.9525,306.55,0.46,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,285.76,0.9,N,POINT (5.9525 8.21802)
8.22066,16.14762,299.08,0.69,0.74,2025-01-18,117,N,VIIRS,n,2.0NRT,283.7,1.6,N,POINT (16.14762 8.22066)
8.22272,-0.16026,303.38,0.45,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,276.08,0.75,N,POINT (-0.16026 8.22272)
8.22312,7.14515,301.74,0.53,0.42,2025-01-18,117,N,VIIRS,n,2.0NRT,288.56,1.1,N,POINT (7.14515 8.22312)
8.22463,3.09062,306.42,0.38,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,289.05,0.53,N,POINT (3.09062 8.22463)
8.22579,0.06119,298.08,0.44,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,287.43,0.27,N,POINT (0.06119 8.22579)
8.23002,14.81037,298.37,0.56,0.69,2025-01-18,117,N,VIIRS,n,2.0NRT,287.41,0.62,N,POINT (14.81037 8.23002)
8.24498,0.70981,302.44,0.42,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,280.16,1.42,N,POINT (0.70981 8.24498)
8.24654,0.71336,308.5,0.42,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,279.51,1.15,N,POINT (0.71336 8.24654)
8.24973,6.23426,308.53,0.47,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,289.95,1.95,N,POINT (6.23426 8.24973)
8.25577,8.29243,305.83,0.41,0.45,2025-01-18,117,N,VIIRS,n,2.0NRT,285.46,0.85,N,POINT (8.29243 8.25577)
8.25952,5.39585,300.64,0.43,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,287.07,0.6,N,POINT (5.39585 8.25952)
8.26315,5.39535,296.65,0.43,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,284.93,0.2,N,POINT (5.39535 8.26315)
8.26328,5.23965,305.32,0.43,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,292.04,1.56,N,POINT (5.23965 8.26328)
8.26529,6.34381,307.39,0.48,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,289.91,2.29,N,POINT (6.34381 8.26529)
8.26602,6.33945,335.95,0.48,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,291.32,2.29,N,POINT (6.33945 8.26602)
8.26777,14.09728,305.83,0.5,0.66,2025-01-18,117,N,VIIRS,n,2.0NRT,290.12,1.42,N,POINT (14.09728 8.26777)
8.26789,14.09662,304.73,0.5,0.66,2025-01-18,117,N,VIIRS,n,2.0NRT,290.01,2.21,N,POINT (14.09662 8.26789)
8.26844,14.09362,303.07,0.5,0.66,2025-01-18,117,N,VIIRS,n,2.0NRT,290.91,1.51,N,POINT (14.09362 8.26844)
8.26857,14.09306,304.63,0.5,0.66,2025-01-18,117,N,VIIRS,n,2.0NRT,290.54,1.51,N,POINT (14.09306 8.26857)
8.26907,14.09021,302.84,0.5,0.66,2025-01-18,117,N,VIIRS,n,2.0NRT,289.74,1.51,N,POINT (14.09021 8.26907)
8.26922,14.08961,300.64,0.5,0.66,2025-01-18,117,N,VIIRS,n,2.0NRT,289.24,1.51,N,POINT (14.08961 8.26922)
8.26967,6.3402,314.48,0.48,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,286.69,2.29,N,POINT (6.3402 8.26967)
8.27487,5.10238,303.01,0.42,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,288.98,0.92,N,POINT (5.10238 8.27487)
8.28252,-1.00086,300.39,0.5,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,285.23,0.76,N,POINT (-1.00086 8.28252)
8.28573,-0.99819,314.49,0.5,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,286.47,1.99,N,POINT (-0.99819 8.28573)
8.28628,-1.00031,311.7,0.5,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,285.74,0.76,N,POINT (-1.00031 8.28628)
8.29159,12.82981,297.83,0.41,0.61,2025-01-18,117,N,VIIRS,n,2.0NRT,273.37,1.04,N,POINT (12.82981 8.29159)
8.29256,6.71181,303.88,0.5,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,289.23,0.73,N,POINT (6.71181 8.29256)
